gpsTime,lat,lon,altitude,speed,bearing,accuracy
1531001609000,40.78374087,-102.36397095,1153.80004882812,0.5,179.4,3
1531001610000,40.78373109,-102.36397099,1153.30004882812,0.75,180,3
1531001611000,40.78371542,-102.36397235,1153.09997558594,1.5,182.7,3
1531001612000,40.78370018,-102.36397431,1152.69995117188,1.5,183.9,4
1531001613000,40.78368468,-102.3639759,1153.19995117188,1.5,183.3,3
1531001614000,40.78366915,-102.36397702,1152.90002441406,1.5,181.8,3
1531001615000,40.78365409,-102.36397774,1153.09997558594,1.5,180.2,3
1531001616000,40.78363928,-102.36397769,1153,1.5,179.3,3
1531001617000,40.78362455,-102.36397786,1153,1.5,179.8,3
1531001618000,40.78361002,-102.36397808,1153,1.5,179.9,3
1531001619000,40.78359608,-102.36397828,1153.19995117188,1.5,180.1,3
1531001620000,40.78358289,-102.36397863,1153.30004882812,1.5,180.4,3
1531001621000,40.78357032,-102.3639789,1153.19995117188,1.5,180.5,3
1531001622000,40.78355783,-102.3639788,1153.09997558594,1.5,180.1,4
1531001623000,40.78354511,-102.36397911,1153,1.5,180.6,3
1531001624000,40.7835325,-102.36397926,1153.40002441406,1.5,180.2,3
1531001625000,40.78351977,-102.36397926,1153.5,1.5,179.9,3
1531001626000,40.78350692,-102.36397864,1153.80004882812,1.5,177.9,3
1531001627000,40.78349364,-102.3639785,1153.90002441406,1.5,178.9,3
1531001628000,40.78347981,-102.36397871,1153.90002441406,1.5,179.8,3
1531001629000,40.78346565,-102.36398001,1153.80004882812,1.5,182.7,3
1531001630000,40.78345119,-102.36398111,1153.80004882812,1.5,182.8,3
1531001631000,40.78343678,-102.36398198,1153.80004882812,1.5,182.4,3
1531001632000,40.78342254,-102.36398199,1153.90002441406,1.5,180.3,3
1531001633000,40.78340806,-102.363982,1154.19995117188,1.5,179.6,3
1531001634000,40.78339315,-102.36398144,1154,1.5,179.3,3
1531001635000,40.783378,-102.3639801,1154,1.5,178.2,3
1531001636000,40.7833632,-102.36397875,1154.19995117188,1.5,178,3
1531001637000,40.78334802,-102.36397758,1154.30004882812,1.5,177.6,3
1531001638000,40.78333296,-102.36397678,1154.30004882812,1.5,178.7,3
1531001639000,40.78331776,-102.36397671,1154.09997558594,1.5,179.3,3
1531001640000,40.78330298,-102.36397688,1153.90002441406,1.5,180.3,3
1531001641000,40.78328802,-102.36397692,1154,1.5,180.7,3
1531001642000,40.78327269,-102.36397665,1153.80004882812,1.5,180.3,3
1531001643000,40.78325713,-102.36397657,1153.69995117188,1.5,180,3
1531001644000,40.78324198,-102.36397688,1153.40002441406,1.5,180.3,3
1531001645000,40.78322705,-102.36397741,1153.40002441406,1.5,180.3,3
1531001646000,40.78321233,-102.36397752,1153.40002441406,1.5,179.8,3
1531001647000,40.78319759,-102.36397708,1153.09997558594,1.5,178.1,3
1531001648000,40.78318264,-102.36397602,1152.80004882812,1.5,177.2,3
1531001649000,40.78316772,-102.36397485,1152.80004882812,1.5,176.3,3
1531001650000,40.78315296,-102.36397367,1152.59997558594,1.5,176.8,3
1531001651000,40.78313801,-102.3639722,1152.30004882812,1.5,177,3
1531001652000,40.78312312,-102.36397101,1152.09997558594,1.5,177.7,3
1531001653000,40.7831077,-102.36397007,1152.09997558594,1.5,177.8,3
1531001654000,40.78309253,-102.36396918,1152.19995117188,1.5,178.3,3
1531001655000,40.78307806,-102.36396846,1152.09997558594,1.5,179,3
1531001656000,40.7830642,-102.36396809,1152.19995117188,1.5,179.6,3
1531001657000,40.78305052,-102.36396835,1152,1.5,180.8,3
1531001658000,40.78303716,-102.36396962,1151.5,1.5,183.3,3
1531001659000,40.78302417,-102.36397144,1151.59997558594,1.5,183.7,3
1531001660000,40.78301144,-102.36397315,1151.59997558594,1.5,184,3
1531001661000,40.78299889,-102.36397498,1151.5,1.5,184.1,4
1531001662000,40.78298629,-102.36397691,1151.5,1.5,184.5,3
1531001663000,40.78297316,-102.36397819,1151.5,1.5,183.5,3
1531001664000,40.78295949,-102.36397818,1151.90002441406,1.5,180.3,3
1531001665000,40.78294505,-102.36397858,1152.09997558594,1.5,180.2,4
1531001666000,40.78293028,-102.36397929,1152.69995117188,1.5,180.7,3
1531001667000,40.78291521,-102.36398024,1152.69995117188,1.5,181.1,3
1531001668000,40.7829004,-102.36398105,1152.69995117188,1.5,180.4,3
1531001669000,40.7828858,-102.36398137,1152.90002441406,1.5,179.3,3
1531001670000,40.7828716,-102.3639816,1153.09997558594,1.5,179.6,3
1531001671000,40.78285697,-102.36398152,1153.5,1.5,178.7,4
1531001672000,40.78284252,-102.36398068,1153.40002441406,1.5,177.9,3
1531001673000,40.78282792,-102.36397968,1154,1.5,177.6,3
1531001674000,40.78281344,-102.36397881,1154.30004882812,1.5,177.9,3
1531001675000,40.78279924,-102.36397813,1154.09997558594,1.5,178.4,3
1531001676000,40.78278546,-102.36397756,1154.19995117188,1.5,178.6,3
1531001677000,40.78277191,-102.36397718,1154.5,1.5,179.2,3
1531001678000,40.78275823,-102.36397816,1154.59997558594,1.5,181.8,4
1531001679000,40.78274427,-102.3639796,1155.09997558594,1.5,183.1,3
1531001680000,40.7827301,-102.36398084,1155.19995117188,1.5,183.3,3
1531001681000,40.78271581,-102.36398124,1155.09997558594,1.5,181.4,3
1531001682000,40.78270178,-102.36398081,1155.59997558594,1.5,179.8,3
1531001683000,40.78268754,-102.36398073,1155.59997558594,1.5,180.2,3
1531001684000,40.78267339,-102.36398074,1155.40002441406,1.5,180.6,3
1531001685000,40.78265937,-102.36398129,1155.30004882812,1.5,181.5,3
1531001686000,40.78264514,-102.36398142,1155.5,1.5,181,3
1531001687000,40.78263091,-102.36398136,1155.5,1.5,180.5,3
1531001688000,40.78261669,-102.36398171,1155.80004882812,1.5,180.4,3
1531001689000,40.78260225,-102.36398253,1155.5,1.5,180.7,3
1531001690000,40.78258774,-102.36398332,1155.5,1.5,180.7,3
1531001691000,40.78257316,-102.36398363,1155.80004882812,1.5,179.8,3
1531001692000,40.7825585,-102.36398387,1155.69995117188,1.5,179.5,3
1531001693000,40.78254336,-102.36398385,1155.80004882812,1.5,179.3,3
1531001694000,40.78252812,-102.36398377,1156.40002441406,1.5,179.5,3
1531001695000,40.78251292,-102.3639833,1156.19995117188,1.5,179.3,3
1531001696000,40.78249795,-102.36398283,1155.80004882812,1.5,178.9,3
1531001697000,40.78248349,-102.3639823,1155.90002441406,1.5,179.2,3
1531001698000,40.78246892,-102.3639817,1155.80004882812,1.5,179.1,3
1531001699000,40.78245453,-102.36398111,1155.90002441406,1.5,179.7,3
1531001700000,40.78244042,-102.36398049,1156.19995117188,1.5,179.1,3
1531001701000,40.7824264,-102.36398001,1156.69995117188,1.5,179.5,3
1531001702000,40.78241204,-102.36398005,1156.59997558594,1.5,180.3,3
1531001703000,40.7823977,-102.36398063,1156.5,1.5,181.2,3
1531001704000,40.78238327,-102.36398109,1156.5,1.5,181.8,3
1531001705000,40.78236854,-102.36398148,1156.40002441406,1.5,181.9,3
1531001706000,40.78235377,-102.36398244,1156.5,1.75,183.3,4
1531001707000,40.78233878,-102.36398349,1156.40002441406,1.75,183.4,3
1531001708000,40.78232339,-102.36398449,1156.59997558594,1.75,183.1,3
1531001709000,40.78230763,-102.36398512,1156.5,1.75,182,3
1531001710000,40.78229159,-102.3639853,1156.5,1.75,182,3
1531001711000,40.78227558,-102.36398516,1156.40002441406,1.75,181.8,3
1531001712000,40.78225936,-102.36398489,1156.59997558594,1.75,181.4,3
1531001713000,40.78224285,-102.36398386,1156.90002441406,1.75,179.4,3
1531001714000,40.78222637,-102.36398244,1156.90002441406,1.75,178.5,3
1531001715000,40.78220998,-102.36398113,1156.09997558594,1.75,177.9,4
1531001716000,40.78219349,-102.36398021,1156.19995117188,1.75,178.4,3
1531001717000,40.78217652,-102.36397965,1156.40002441406,1.75,178.6,3
1531001718000,40.7821593,-102.36397933,1156.5,1.75,179.1,3
1531001719000,40.78214206,-102.36397926,1156.59997558594,1.75,179.6,3
1531001720000,40.78212464,-102.36397926,1156.40002441406,1.75,179.7,3
1531001721000,40.78210708,-102.36397915,1156.30004882812,1.75,179.5,3
1531001722000,40.78208928,-102.36397895,1156.09997558594,1.75,179.8,3
1531001723000,40.78207158,-102.36397907,1156.30004882812,1.75,180,3
1531001724000,40.78205397,-102.36397978,1156.09997558594,1.75,180.7,3
1531001725000,40.78203654,-102.36398071,1156.09997558594,1.75,180.6,3
1531001726000,40.78201946,-102.36398122,1156.30004882812,1.75,180.2,4
1531001727000,40.78200234,-102.36398146,1156,1.75,180.3,3
1531001728000,40.7819853,-102.363982,1156.09997558594,1.75,180.6,3
1531001729000,40.78196868,-102.3639822,1155.80004882812,1.75,181.3,4
1531001730000,40.78195207,-102.36398193,1155.69995117188,1.75,180.7,3
1531001731000,40.78193529,-102.36398157,1155.40002441406,1.75,180.5,3
1531001732000,40.78191801,-102.36398067,1155.19995117188,1.75,179.8,3
1531001733000,40.78190075,-102.36397982,1155.09997558594,1.75,179.9,3
1531001734000,40.7818839,-102.36397894,1155.19995117188,1.75,179.6,4
1531001735000,40.78186697,-102.36397843,1155.09997558594,1.75,180.2,3
1531001736000,40.78184978,-102.36397778,1155,1.75,180,3
1531001737000,40.78183245,-102.36397716,1155.19995117188,1.75,179.8,3
1531001738000,40.78181503,-102.36397649,1155.19995117188,1.75,179.4,3
1531001739000,40.78179755,-102.36397516,1155.19995117188,1.75,178.1,3
1531001740000,40.78178009,-102.36397381,1154.80004882812,1.75,178.2,3
1531001741000,40.78176258,-102.36397211,1154.59997558594,1.75,178.2,3
1531001742000,40.78174506,-102.36397065,1154.59997558594,1.75,178.3,3
1531001743000,40.78172732,-102.36396866,1154.59997558594,1.75,177.7,3
1531001744000,40.78170984,-102.3639668,1154.5,1.75,177.7,3
1531001745000,40.78169264,-102.36396545,1154.5,1.75,178.2,3
1531001746000,40.7816758,-102.36396457,1154.19995117188,1.75,178.9,3
1531001747000,40.78165891,-102.36396412,1154.09997558594,1.75,179.3,3
1531001748000,40.78164209,-102.36396421,1154.30004882812,1.75,179.9,3
1531001749000,40.78162539,-102.36396458,1154.30004882812,1.75,180.8,3
1531001750000,40.78160876,-102.36396549,1154.09997558594,1.75,181.8,3
1531001751000,40.78159232,-102.36396658,1154.30004882812,1.75,182.5,3
1531001752000,40.7815759,-102.36396821,1154.30004882812,1.75,183.5,3
1531001753000,40.78155954,-102.36396954,1154.19995117188,1.75,183.4,3
1531001754000,40.78154282,-102.36397064,1154.09997558594,1.75,182.7,3
1531001755000,40.78152603,-102.36397143,1154.19995117188,1.75,182,4
1531001756000,40.78150951,-102.36397169,1154,1.75,180.4,3
1531001757000,40.78149278,-102.36397172,1153.90002441406,1.75,180.3,3
1531001758000,40.78147597,-102.36397093,1153.90002441406,1.75,179.3,3
1531001759000,40.78145886,-102.3639707,1154.19995117188,1.75,179.4,3
1531001760000,40.78144148,-102.36397054,1154.30004882812,1.75,179.1,3
1531001761000,40.78142392,-102.36397035,1154.09997558594,2,178.5,3
1531001762000,40.78140607,-102.36396904,1154.80004882812,2,176.1,4
1531001763000,40.7813882,-102.36396699,1155.09997558594,2,174.8,4
1531001764000,40.78137022,-102.36396502,1154.80004882812,2,174.3,3
1531001765000,40.78135226,-102.36396429,1154.69995117188,2,176.5,3
1531001766000,40.78133429,-102.36396437,1154.5,2,178,3
1531001767000,40.78131699,-102.3639655,1154,2,179.5,3
1531001768000,40.78130008,-102.36396666,1154,2,180.5,3
1531001769000,40.78128295,-102.36396807,1153.80004882812,2,181.5,3
1531001770000,40.78126579,-102.36396916,1154,2,181.3,3
1531001771000,40.78124887,-102.3639695,1154.09997558594,2,180,4
1531001772000,40.78123194,-102.36396967,1154.19995117188,2,179.4,3
1531001773000,40.78121507,-102.36397002,1153.80004882812,2,179,3
1531001774000,40.78119816,-102.36397075,1153.80004882812,2,180.2,3
1531001775000,40.78118116,-102.3639712,1153.40002441406,2,180,3
1531001776000,40.78116397,-102.36397209,1153.30004882812,2,179.9,3
1531001777000,40.78114683,-102.36397256,1153.30004882812,2,179.7,3
1531001778000,40.78113021,-102.36397313,1153,2,179.5,3
1531001779000,40.78111375,-102.36397367,1152.59997558594,1.75,179.4,3
1531001780000,40.78109769,-102.36397428,1152.59997558594,1.75,179.1,3
1531001781000,40.78108163,-102.36397515,1152.59997558594,1.75,179.3,3
1531001782000,40.78106564,-102.36397561,1152.59997558594,1.75,179,3
1531001783000,40.78104985,-102.36397573,1152.59997558594,1.75,178.9,3
1531001784000,40.78103425,-102.36397588,1152.80004882812,1.75,178.8,3
1531001785000,40.78101869,-102.36397658,1152.69995117188,1.75,179.9,4
1531001786000,40.78100302,-102.36397729,1152.90002441406,1.75,180.5,3
1531001787000,40.78098749,-102.36397724,1153.09997558594,1.75,179.5,4
1531001788000,40.7809719,-102.36397657,1153.59997558594,1.75,178.4,3
1531001789000,40.78095626,-102.36397629,1153.69995117188,1.75,178.9,3
1531001790000,40.78094038,-102.36397562,1154,1.75,178.3,4
1531001791000,40.78092454,-102.3639749,1154.40002441406,1.75,178.5,3
1531001792000,40.78090866,-102.36397431,1154.59997558594,1.75,177.6,4
1531001793000,40.78089288,-102.36397453,1154.90002441406,1.75,179.1,3
1531001794000,40.78087696,-102.36397451,1155,1.75,179.2,3
1531001795000,40.78086118,-102.36397462,1155.19995117188,1.75,179.2,3
1531001796000,40.78084545,-102.36397512,1155.19995117188,1.75,179.9,3
1531001797000,40.7808295,-102.36397602,1154.80004882812,1.75,180.8,3
1531001798000,40.78081367,-102.36397707,1154.5,1.75,181.2,3
1531001799000,40.78079774,-102.36397815,1154.19995117188,1.75,180.8,3
1531001800000,40.78078201,-102.36397883,1154,1.75,180.1,3
1531001801000,40.78076641,-102.36397886,1154.40002441406,1.75,178.9,3
1531001802000,40.78075097,-102.36397876,1154.40002441406,1.75,178.9,3
1531001803000,40.78073566,-102.36397832,1154.5,1.75,178.6,3
1531001804000,40.78072014,-102.36397914,1154.30004882812,1.75,180,3
1531001805000,40.78070463,-102.36397996,1154.19995117188,1.75,180.3,3
1531001806000,40.78068899,-102.3639812,1154.30004882812,1.75,180.7,3
1531001807000,40.78067348,-102.36398207,1153.90002441406,1.75,180.2,3
1531001808000,40.78065785,-102.36398353,1153.90002441406,1.75,180,3
1531001809000,40.78064243,-102.36398464,1153.90002441406,1.75,180,3
1531001810000,40.78062716,-102.36398569,1153.59997558594,1.75,180.1,3
1531001811000,40.780612,-102.3639857,1153.19995117188,1.75,178.8,3
1531001812000,40.78059693,-102.36398552,1153.19995117188,1.75,178.8,3
1531001813000,40.78058181,-102.36398503,1153,1.75,178.7,3
1531001814000,40.78056678,-102.36398472,1153.09997558594,1.75,179.8,3
1531001815000,40.78055187,-102.36398461,1152.69995117188,1.75,180.4,4
1531001816000,40.78053687,-102.36398389,1153.5,1.75,178.8,3
1531001817000,40.78052214,-102.36398318,1153.5,1.75,178.9,3
1531001818000,40.78050702,-102.36398255,1153.40002441406,1.75,178.8,3
1531001819000,40.78049181,-102.36398315,1153.19995117188,1.75,181.3,3
1531001820000,40.78047645,-102.36398357,1153.19995117188,1.75,181.4,3
1531001821000,40.78046093,-102.36398364,1153.19995117188,1.75,180.5,3
1531001822000,40.78044529,-102.36398389,1153.19995117188,1.75,180.6,3
1531001823000,40.7804296,-102.36398427,1153.19995117188,1.75,180.5,3
1531001824000,40.78041367,-102.36398483,1153.09997558594,1.75,180.6,3
1531001825000,40.78039793,-102.36398512,1153,1.75,180,3
1531001826000,40.78038205,-102.36398558,1153,1.75,180.3,3
1531001827000,40.78036599,-102.36398693,1153.09997558594,1.75,182.3,3
1531001828000,40.78034998,-102.36398839,1152.90002441406,1.75,182.9,3
1531001829000,40.78033406,-102.36398962,1152.80004882812,1.75,183,4
1531001830000,40.78031813,-102.36398966,1152.90002441406,1.75,180.7,3
1531001831000,40.78030238,-102.36399023,1152.69995117188,1.75,181.4,3
1531001832000,40.7802867,-102.36399016,1153.19995117188,1.75,179.4,3
1531001833000,40.78027103,-102.36398958,1153.30004882812,1.75,179,4
1531001834000,40.78025531,-102.3639892,1153.19995117188,1.75,178.9,3
1531001835000,40.78024001,-102.36398967,1153.30004882812,1.75,180.4,4
1531001836000,40.78022474,-102.36399011,1153.09997558594,1.75,181.5,4
1531001837000,40.78020953,-102.36398993,1153.59997558594,1.75,179.7,3
1531001838000,40.78019472,-102.36399021,1153.30004882812,1.75,180.3,3
1531001839000,40.78017995,-102.36399046,1153.19995117188,1.75,180.4,4
1531001840000,40.78016492,-102.36399086,1153.19995117188,1.75,181.2,4
1531001841000,40.7801496,-102.36399128,1153,1.75,181.2,3
1531001842000,40.78013438,-102.36399121,1153.19995117188,1.75,180.3,3
1531001843000,40.78011909,-102.36399073,1153,1.75,179.5,3
1531001844000,40.78010381,-102.36398974,1153,1.75,178.6,3
1531001845000,40.7800887,-102.36398906,1152.90002441406,1.75,178.9,3
1531001846000,40.78007367,-102.3639878,1153.19995117188,1.75,178,3
1531001847000,40.78005856,-102.36398605,1152.90002441406,1.75,177.8,3
1531001848000,40.7800434,-102.36398465,1152.69995117188,1.75,177.7,4
1531001849000,40.78002817,-102.36398361,1152.80004882812,1.75,178.4,3
1531001850000,40.780013,-102.36398225,1152.59997558594,1.75,177.9,4
1531001851000,40.7799978,-102.36398048,1152.69995117188,1.75,177.3,4
1531001852000,40.77998226,-102.36397837,1152.80004882812,1.75,176.5,4
1531001853000,40.77996663,-102.36397658,1152.69995117188,1.75,176.4,4
1531001854000,40.77995112,-102.3639748,1152.59997558594,1.75,176.7,4
1531001855000,40.77993561,-102.36397289,1153.19995117188,1.75,176.3,3
1531001856000,40.77992014,-102.36397119,1153.30004882812,1.75,176.7,3
1531001857000,40.77990474,-102.36396899,1153.80004882812,1.75,175.4,4
1531001858000,40.77988946,-102.36396741,1154,1.75,176.6,3
1531001859000,40.77987421,-102.36396677,1154.09997558594,1.75,177.9,3
1531001860000,40.7798586,-102.36396814,1153.90002441406,1.75,180.6,3
1531001861000,40.77984283,-102.36396904,1154.19995117188,1.75,181.2,4
1531001862000,40.77982705,-102.36396983,1153.90002441406,1.75,180.9,3
1531001863000,40.77981123,-102.36397016,1154,1.75,180.5,3
1531001864000,40.7797955,-102.36397106,1153.69995117188,1.75,181.4,3
1531001865000,40.77978003,-102.36397211,1154,1.75,182.2,3
1531001866000,40.77976429,-102.36397261,1154.30004882812,1.75,181.5,3
1531001867000,40.77974865,-102.36397261,1154.30004882812,1.75,180.5,3
1531001868000,40.77973318,-102.3639724,1154.30004882812,1.75,179.8,3
1531001869000,40.77971749,-102.36397269,1154,1.75,180.3,3
1531001870000,40.77970188,-102.363973,1154.09997558594,1.75,180.4,3
1531001871000,40.77968647,-102.36397264,1154.5,1.75,178.9,3
1531001872000,40.77967089,-102.36397161,1154.80004882812,1.75,177.6,3
1531001873000,40.77965545,-102.36397042,1154.80004882812,1.75,177.3,3
1531001874000,40.77964015,-102.36396922,1154.90002441406,1.75,177.5,4
1531001875000,40.77962478,-102.36396803,1154.90002441406,1.75,177.1,4
1531001876000,40.77960926,-102.36396665,1155,1.75,176.4,4
1531001877000,40.77959392,-102.36396559,1154.80004882812,1.75,176.1,4
1531001878000,40.77957874,-102.3639644,1154.5,1.75,176.9,4
1531001879000,40.7795636,-102.36396331,1154.19995117188,1.75,177.4,4
1531001880000,40.77954816,-102.36396262,1154.40002441406,1.75,177.3,4
1531001881000,40.77953261,-102.36396182,1154.30004882812,1.75,177.1,4
1531001882000,40.77951672,-102.36396056,1154.59997558594,1.75,176.4,3
1531001883000,40.77950065,-102.36395855,1154.80004882812,1.75,175.6,3
1531001884000,40.77948444,-102.36395652,1154.80004882812,1.75,175,4
1531001885000,40.77946814,-102.36395489,1154.40002441406,1.75,174.7,3
1531001886000,40.779452,-102.3639538,1154,1.75,175.8,3
1531001887000,40.77943599,-102.36395294,1154,1.75,175.9,4
1531001888000,40.77941996,-102.36395216,1154.09997558594,1.75,176.6,4
1531001889000,40.7794043,-102.36395179,1153.90002441406,1.75,176.8,4
1531001890000,40.77938873,-102.36395168,1154,1.75,177.9,4
1531001891000,40.77937339,-102.3639514,1154.19995117188,1.75,177.4,4
1531001892000,40.77935814,-102.36395187,1154.19995117188,1.75,178.6,3
1531001893000,40.77934253,-102.363954,1154.19995117188,1.75,182.2,4
1531001894000,40.77932709,-102.36395683,1155.19995117188,1.75,185,3
1531001895000,40.77931168,-102.36395896,1155.19995117188,1.75,184.8,3
1531001896000,40.77929623,-102.36395986,1155.09997558594,1.75,182,3
1531001897000,40.77928088,-102.36396023,1155.19995117188,1.75,181,3
1531001898000,40.77926542,-102.36396068,1155.30004882812,1.75,180.8,3
1531001899000,40.77924994,-102.36396131,1155.5,1.75,181.4,3
1531001900000,40.77923449,-102.36396165,1155.80004882812,1.75,181.1,3
1531001901000,40.77921907,-102.36396184,1155.80004882812,1.75,181.4,3
1531001902000,40.77920354,-102.36396187,1155.59997558594,1.75,180.7,3
1531001903000,40.77918809,-102.36396223,1155.80004882812,1.75,181.1,3
1531001904000,40.77917245,-102.36396235,1156,1.75,181,3
1531001905000,40.77915682,-102.36396195,1156.30004882812,1.75,180.1,3
1531001906000,40.77914134,-102.36396177,1156.19995117188,1.75,180.1,3
1531001907000,40.77912599,-102.36396169,1156.30004882812,1.75,180.6,3
1531001908000,40.77911052,-102.36396195,1156.40002441406,1.75,182,3
1531001909000,40.77909483,-102.36396233,1156.59997558594,1.75,182.2,3
1531001910000,40.77907905,-102.36396234,1156.69995117188,1.75,181.7,3
1531001911000,40.77906316,-102.36396248,1156.5,1.75,181.1,3
1531001912000,40.77904751,-102.36396257,1156.80004882812,1.75,180.8,3
1531001913000,40.77903191,-102.36396256,1156.90002441406,1.75,180.3,3
1531001914000,40.77901615,-102.36396342,1156.5,1.75,181.7,3
1531001915000,40.77900026,-102.36396438,1156.59997558594,1.75,181.8,3
1531001916000,40.77898419,-102.363965,1156.5,1.75,181.9,3
1531001917000,40.77896835,-102.36396519,1155.5,1.75,180,4
1531001918000,40.77895258,-102.36396434,1155.80004882812,1.75,177.8,4
1531001919000,40.77893693,-102.36396358,1155.09997558594,1.75,177.2,3
1531001920000,40.77892157,-102.36396125,1155.30004882812,1.75,175.3,3
1531001921000,40.77890604,-102.3639594,1155,1.75,175.6,3
1531001922000,40.77889041,-102.36395771,1155.09997558594,1.75,175.7,4
1531001923000,40.778875,-102.3639578,1155.19995117188,1.75,179,3
1531001924000,40.77885973,-102.36395945,1154.90002441406,1.75,181.7,3
1531001925000,40.77884431,-102.36396046,1154.69995117188,1.75,180.8,3
1531001926000,40.77882913,-102.36395712,1154.30004882812,1.75,172,3
1531001927000,40.77881463,-102.36394723,1154.5,1.75,157.6,3
1531001928000,40.77880163,-102.36393278,1154.59997558594,1.75,144.9,4
1531001929000,40.77879243,-102.36391328,1155,1.75,129.6,4
1531001930000,40.77878753,-102.36388953,1154.5,1.75,113.3,4
1531001931000,40.77878713,-102.36386319,1154.19995117188,1.75,97.8,4
1531001932000,40.77879111,-102.36383761,1153.90002441406,1.75,85.6,4
1531001933000,40.77880142,-102.36381444,1153.59997558594,1.75,67.6,4
1531001934000,40.77881814,-102.3637974,1153.40002441406,2,46.2,4
1531001935000,40.77883727,-102.36378714,1152.80004882812,1.75,30,4
1531001936000,40.77885698,-102.36378359,1153.19995117188,1.75,13.5,4
1531001937000,40.77887666,-102.36378755,1153.19995117188,1.75,356.2,4
1531001938000,40.77889241,-102.36380188,1152.69995117188,1.75,332.4,4
1531001939000,40.77890474,-102.36382168,1153.19995117188,2,315.2,4
1531001940000,40.77891247,-102.36384631,1153.59997558594,2,298,4
1531001941000,40.7789172,-102.36387223,1153.59997558594,2,288.4,4
1531001942000,40.77891874,-102.36389947,1153.30004882812,2,277.9,3
1531001943000,40.77891946,-102.36392697,1153.09997558594,2,273.7,4
1531001944000,40.77892014,-102.3639541,1153,2,272.5,3
1531001945000,40.77892135,-102.36398141,1152.80004882812,2,272.5,4
1531001946000,40.77892306,-102.36400859,1152.5,2,272,3
1531001947000,40.77892429,-102.36403495,1152.80004882812,2,270.9,3
1531001948000,40.7789249,-102.36406114,1152.5,2,270.2,3
1531001949000,40.77892509,-102.36408714,1152.30004882812,2,269.4,3
1531001950000,40.77892516,-102.36411309,1152,2,269.7,3
1531001951000,40.77892544,-102.36413864,1152.19995117188,2,269.8,3
1531001952000,40.77892558,-102.3641641,1152.09997558594,2,269.7,3
1531001953000,40.77892552,-102.3641892,1152.40002441406,2,269.7,3
1531001954000,40.77892531,-102.36421425,1152.5,2,269.6,3
1531001955000,40.77892513,-102.36423918,1152.5,2,269.7,3
1531001956000,40.77892488,-102.36426415,1152.30004882812,2,269.7,3
1531001957000,40.77892456,-102.36428902,1152.19995117188,2,270,3
1531001958000,40.77892421,-102.36431379,1152.19995117188,2,269.9,3
1531001959000,40.77892402,-102.36433868,1152.30004882812,2,269.8,3
1531001960000,40.77892364,-102.36436338,1152.30004882812,2,269.6,3
1531001961000,40.77892362,-102.36438821,1152,2,269.7,3
1531001962000,40.77892327,-102.36441308,1151.59997558594,2,269.3,3
1531001963000,40.7789232,-102.36443774,1151.69995117188,2,269.3,3
1531001964000,40.77892322,-102.36446247,1151.59997558594,2,269.3,3
1531001965000,40.77892338,-102.36448703,1151.69995117188,2,269.7,3
1531001966000,40.77892358,-102.36451131,1151.59997558594,2,270.3,3
1531001967000,40.77892403,-102.36453535,1151.80004882812,2,270.6,3
1531001968000,40.77892439,-102.36455978,1151.69995117188,2,270.5,3
1531001969000,40.77892448,-102.3645844,1151.69995117188,2,269.9,4
1531001970000,40.77892431,-102.36460903,1151.40002441406,2,269.4,3
1531001971000,40.77892398,-102.36463367,1151.5,2,269,3
1531001972000,40.77892357,-102.36465814,1151.40002441406,2,269,3
1531001973000,40.77892293,-102.36468235,1151.40002441406,2,268.7,3
1531001974000,40.77892243,-102.36470635,1151.30004882812,2,268.7,3
1531001975000,40.77892219,-102.36473046,1151.30004882812,2,268.6,3
1531001976000,40.77892198,-102.36475444,1151.5,2,268.6,3
1531001977000,40.77892201,-102.36477841,1151.5,2,269.1,3
1531001978000,40.7789219,-102.36480208,1151.90002441406,2,269.1,3
1531001979000,40.77892176,-102.36482611,1152,2,269.3,3
1531001980000,40.77892158,-102.36484973,1152.19995117188,2,269.1,3
1531001981000,40.77892133,-102.36487356,1152.30004882812,2,269.3,3
1531001982000,40.77892091,-102.36489758,1152.30004882812,2,269.4,3
1531001983000,40.7789207,-102.36492155,1152.5,2,269.7,3
1531001984000,40.77892039,-102.36494518,1152.59997558594,2,269.6,3
1531001985000,40.77892008,-102.36496901,1152.40002441406,2,269.7,3
1531001986000,40.7789201,-102.36499305,1152.30004882812,2,270,3
1531001987000,40.77892043,-102.36501677,1152.19995117188,2,270.6,3
1531001988000,40.77892071,-102.36504022,1152.19995117188,2,270.8,3
1531001989000,40.77892103,-102.36506404,1152.30004882812,2,270.9,3
1531001990000,40.77892151,-102.36508793,1152.40002441406,2,270.7,3
1531001991000,40.77892258,-102.36511148,1152.30004882812,2,271.3,3
1531001992000,40.77892405,-102.36513511,1152.19995117188,2,271.5,3
1531001993000,40.77892541,-102.36515889,1152.30004882812,2,271.8,3
1531001994000,40.77892655,-102.36518266,1152.09997558594,2,271.5,3
1531001995000,40.77892773,-102.36520628,1152.09997558594,2,271.4,3
1531001996000,40.77892892,-102.36522969,1152.30004882812,2,271.2,3
1531001997000,40.77892977,-102.36525344,1152.59997558594,2,271,3
1531001998000,40.77893094,-102.3652782,1152.5,2,272.2,4
1531001999000,40.77893226,-102.36530277,1152.59997558594,2,272.2,3
1531002000000,40.77893352,-102.36532753,1152.90002441406,2,272.2,3
1531002001000,40.77893431,-102.36535159,1152.69995117188,2,270.7,4
